document,text
09-21-2017 22:23:44,Senator Luther Strange has gone up a lot in the polls since I endorsed him a month ago. Now a close runoff. He will be great in D.C.
09-21-2017 22:26:29,A big day for the U.S. at the United Nations!
09-22-2017 10:19:36,Rand Paul or whoever votes against Hcare Bill will forever (future political campaigns) be known as the Republican who saved ObamaCare.
09-22-2017 10:28:02,Kim Jong Un of North Korea who is obviously a madman who doesn't mind starving or killing his people will be tested like never before!
09-22-2017 10:30:06,Thank you! 
09-22-2017 10:44:47,The Russia hoax continues now it's ads on Facebook. What about the totally biased and dishonest Media coverage in favor of Crooked Hillary?
09-22-2017 11:26:06,The greatest influence over our election was the Fake News Media screaming for Crooked Hillary Clinton. Next she was a bad candidate!
09-22-2017 11:39:28,Will be in Alabama tonight. Luther Strange has gained mightily since my endorsement but will be very close. He loves Alabama and so do I!
09-22-2017 16:25:12,#USAatUNGA🇺🇸#UNGA 
09-22-2017 17:54:59,Thank you to Doug Parker and American Airlines for all of the help you have given to the U.S. with Hurricane flights. Fantastic job!
09-22-2017 21:18:37,Heading to Alabama now big crowd!
09-23-2017 10:42:42,John McCain never had any intention of voting for this Bill which his Governor loves. He campaigned on Repeal  Replace. Let Arizona down!
09-23-2017 10:50:14,Arizona had a 116% increase in ObamaCare premiums last year with deductibles very high. Chuck Schumer sold John McCain a bill of goods. Sad
09-23-2017 10:59:12,Large Block Grants to States is a good thing to do. Better control   management. Great for Arizona. McCain let his best friend L.G. down!
09-23-2017 11:04:21,I know Rand Paul and I think he may find a way to get there for the good of the Party!
09-23-2017 11:13:35,Alaska had a 200% plus increase in premiums under ObamaCare worst in the country. Deductibles high people angry! Lisa M comes through.
09-23-2017 11:17:05,It was great being with Luther Strange last night in Alabama. What great people what a crowd! Vote Luther on Tuesday.
09-23-2017 12:45:19,Going to the White House is considered a great honor for a championship team.Stephen Curry is hesitatingtherefore invitation is withdrawn!
09-23-2017 18:11:10,If a player wants the privilege of making millions of dollars in the NFLor other leagues he or she should not be allowed to disrespect....
09-23-2017 18:18:19,...our Great American Flag (or Country) and should stand for the National Anthem. If not YOU'RE FIRED. Find something else to do!
09-23-2017 21:16:51,Very proud of our incredible First Lady (@FLOTUS.) She is a truly great representative for our country! 
09-23-2017 21:59:04,Iran just test-fired a Ballistic Missile capable of reaching Israel.They are also working with North Korea.Not much of an agreement we have!
09-23-2017 22:20:47,Democrats are laughingly saying that McCain had a moment of courage. Tell that to the people of Arizona who were deceived. 116% increase!
09-23-2017 22:25:17,Roger Goodell of NFL just put out a statement trying to justify the total disrespect certain players show to our country.Tell them to stand!
09-24-2017 03:08:07,Just heard Foreign Minister of North Korea speak at U.N. If he echoes thoughts of Little Rocket Man they won't be around much longer!
09-24-2017 10:44:52,If NFL fans refuse to go to games until players stop disrespecting our Flag  Country you will see change take place fast. Fire or suspend!
09-24-2017 11:13:11,...NFL attendance and ratings are WAY DOWN. Boring games yes but many stay away because they love our country. League should back U.S.
09-24-2017 18:20:35,Great solidarity for our National Anthem and for our Country. Standing with locked arms is good kneeling is not acceptable. Bad ratings!
09-24-2017 18:24:36,Please to inform that the Champion Pittsburgh Penguins of the NHL will be joining me at the White House for Ceremony. Great team!
09-24-2017 19:32:21,Courageous Patriots have fought and died for our great American Flag --- we MUST honor and respect it!  MAKE AMERICA GREAT AGAIN!
09-24-2017 22:21:43,Alaska Arizona Maine and Kentucky are big winners in the Healthcare proposal. 7 years of Repeal  Replace and some Senators not there.
09-24-2017 22:25:20,Sports fans should never condone players that do not stand proud for their National Anthem or their Country. NFL should change policy!
09-24-2017 23:49:43,Making America Safe is my number one priority. We will not admit those into our country we cannot safely vet.
09-25-2017 11:25:25,So proud of NASCAR and its supporters and fans. They won't put up with disrespecting our Country or our Flag - they said it loud and clear!
09-25-2017 11:31:43,Many people booed the players who kneeled yesterday (which was a small percentage of total). These are fans who demand respect for our Flag!
09-25-2017 11:39:03,The issue of kneeling has nothing to do with race. It is about respect for our Country Flag and National Anthem. NFL must respect this!
09-25-2017 11:44:05,The White House never looked more beautiful than it did returning last night. Important meetings taking place today. Big tax cuts  reform.
09-25-2017 13:02:27,#StandForOurAnthem
09-25-2017 22:26:30,.@CNN is #FakeNews. Just reported COS (John Kelly) was opposed to my stance on NFL players disrespecting FLAG ANTHEM COUNTRY. Total lie!
09-25-2017 22:28:02,General John Kelly totally agrees w/ my stance on NFL players and the fact that they should not be disrespecting our FLAG or GREAT COUNTRY!
09-25-2017 22:29:18,Tremendous backlash against the NFL and its players for disrespect of our Country.#StandForOurAnthem🇺🇸
09-26-2017 00:45:48,Texas  Florida are doing great but Puerto Rico which was already suffering from broken infrastructure  massive debt is in deep trouble..
09-26-2017 00:50:40,...It's old electrical grid which was in terrible shape was devastated. Much of the Island was destroyed with billions of dollars....
09-26-2017 00:58:50,...owed to Wall Street and the banks which sadly must be dealt with. Food water and medical are top priorities - and doing well. #FEMA
09-26-2017 01:24:10,A few of the many clips of John McCain talking about Repealing  Replacing O'Care. My oh my has he changed-complete turn from years of talk! 
09-26-2017 01:50:58,Big election tomorrow in the Great State of Alabama. Vote for Senator Luther Strange tough on crime  border - will never let you down!
09-26-2017 10:28:24,Ratings for NFL football are way down except before game starts when people tune in to see whether or not our country will be disrespected!
09-26-2017 10:35:43,The booing at the NFL football game last night when the entire Dallas team dropped to its knees was loudest I have ever heard. Great anger
09-26-2017 10:41:50,...But while Dallas dropped to it knees as a team they ALL stood up for our National Anthem. Big progress being made - we love our country!
09-26-2017 10:47:49,But while Dallas dropped to its knees as a team they all stood up for our National Anthem. Big progress being made-we all love our country!
09-26-2017 10:55:47,Luther Strange has been shooting up in the Alabama polls since my endorsement. Finish the job - vote today for Big Luther.
09-26-2017 11:14:41,Great interview on @foxandfriends with the parents of Otto Warmbier: 1994 - 2017. Otto was tortured beyond belief by North Korea.
09-26-2017 12:13:00,Thank you to Carmen Yulin Cruz the Mayor of San Juan for your kind words on FEMA etc.We are working hard. Much food and water there/on way
09-26-2017 13:06:05,The NFL has all sorts of rules and regulations. The only way out for them is to set a rule that you can't kneel during our National Anthem!
09-26-2017 13:31:15,ALABAMA get out and vote for Luther Strange - he has proven to me that he will never let you down! #MAGA
09-26-2017 16:13:46,Honored to welcome Republican and Democrat members of the House Ways and Means Committee to the White House today! #USA🇺🇸 
09-26-2017 20:43:27,Heading over to the @UN to meet with Ambassador @NikkiHaley and all of her great representatives! #USA🇺🇸
09-26-2017 21:34:20,America's hearts  prayers are with the people of #PuertoRico  the #USVI. We will get through this - and we will get through this TOGETHER! 
09-26-2017 22:32:25,I want to express our support and extend our prayers to all those affected by the vile terror attack in Spain last month. 🇺🇸🇪🇸 
09-26-2017 22:43:24,It was an honor to welcome President @MarianoraJoy of Spain. Thank you for standing w/ us in our efforts to isolate the brutal #NoKo regime. 
09-26-2017 23:46:12,Thank you to our wonderful team @USUN and their families. Keep up the GREAT work! #USA🇺🇸 
09-27-2017 00:30:55,70 years ago today the National Security Council met for the first time. Great history of advising Presidents-then  now! Thanks NSC Staff!
09-27-2017 01:15:55,Even Usain Bolt from Jamaica one of the greatest runners and athletes of all time showed RESPECT for our National Anthem! 🇺🇸🇯🇲 
09-27-2017 02:03:58,Congratulations to Roy Moore on his Republican Primary win in Alabama. Luther Strange started way back  ran a good race. Roy WIN in Nov!
09-27-2017 02:17:15,Congratulations to Roy Moore on his Republican Primary win in Alabama. Luther Strange started way back  ran a good race. Roy WIN in Dec!
09-27-2017 10:56:53,Spoke to Roy Moore of Alabama last night for the first time. Sounds like a really great guy who ran a fantastic race. He will help to #MAGA!
09-27-2017 11:09:02,Spoke to Jerry Jones of the Dallas Cowboys yesterday. Jerry is a winner who knows how to get things done. Players will stand for Country!
09-27-2017 11:32:13,With one Yes vote in hospital  very positive signs from Alaska and two others (McCain is out) we have the HCare Vote but not for Friday!
09-27-2017 11:36:21,We will have the votes for Healthcare but not for the reconciliation deadline of Friday after which we need 60. Get rid of Filibuster Rule!
09-27-2017 13:36:24,Facebook was always anti-Trump.The Networks were always anti-Trump henceFake News @nytimes(apologized)  @WaPo were anti-Trump. Collusion?
09-27-2017 13:41:25,..But the people were Pro-Trump! Virtually no President has accomplished what we have accomplished in the first 9 months-and economy roaring
09-27-2017 19:07:02,Just arrived in Indianapolis Indiana to make an announcement on #TaxReform! Together we are going to MAKE AMERICA GREAT AGAIN! 
09-27-2017 23:42:57,This is the right TAX CUT @ the RIGHT TIME. We will ALL succeed  grow TOGETHER – as one team one people  one American family. #TaxReform 
09-28-2017 01:55:05,It is time to take care of OUR people to rebuild OUR NATION and to fight for OUR GREAT AMERICAN WORKERS! #TaxReform #USA🇺🇸 
09-28-2017 11:55:48,Democrats don't want massive tax cuts - how does that win elections? Great reviews for Tax Cut and Reform Bill.
09-28-2017 14:01:16,The electric power grid in Puerto Rico is totally shot. Large numbers of generators are now on Island. Food and water on site.
